1_SmallDateTime,2_date,3_Time,4_DateTimeOffset,5_DateTime2,6_DateTime
9/12/1988 17:31,2/27/2007,01:01:01.1111111,1983-10-15 18:52:13.1806232 +00:00,9/12/1988 17:31,9/12/1988 17:31
4/15/1988 19:10,5/20/1991,01:05,2005-01-19 02:08:21.2645280 +00:00,4/15/1988 19:10,4/15/1988 19:10
10/22/1988 22:01,7/6/2006,01:01:05,1954-03-21 06:22:51.4880051 +00:00,10/22/1988 22:01,10/22/1988 22:01
1/20/1982 5:03,4/10/1988,01:01:01.1,1999-05-18 09:55:44.2030402 +00:00,1/20/1982 5:03,1/20/1982 5:03
11/6/1990 17:21,12/25/1970,01:01:01.11,1969-03-19 02:16:17.9754006 +00:00,11/6/1990 17:21,11/6/1990 17:21
,2/8/1984,01:01:01.111,1988-11-07 11:50:52.1106560 +00:00,,
11/6/1994 3:03,7/13/1974,01:01:01.1111,1960-05-19 15:59:49.6924048 +00:00,11/6/1994 3:03,11/6/1994 3:03
8/19/1986 20:41,1/15/1989,01:01:01.11111,1974-04-29 06:20:39.4155773 +00:00,8/19/1986 20:41,8/19/1986 20:41
7/10/1983 23:24,4/6/1961,01:01:01.111111,1959-08-31 05:58:02.1362357 +00:00,7/10/1983 23:24,7/10/1983 23:24
3/24/1984 22:08,5/3/1981,01:01:01.1111111,1972-01-01 13:12:51.1186586 +00:00,3/24/1984 22:08,3/24/1984 22:08
6/6/2007 5:58,3/19/1975,01:05,1999-10-19 13:20:16.4349720 +00:00,6/6/2007 5:58,6/6/2007 5:58
6/8/1987 9:11,5/27/1991,01:01:05,1967-09-28 15:58:02.1185767 +00:00,6/8/1987 9:11,6/8/1987 9:11
3/29/1991 16:39,7/5/1959,01:01:01.1,2004-10-29 16:34:43.4933604 +00:00,3/29/1991 16:39,3/29/1991 16:39
11/22/2002 6:57,2/10/1978,01:01:01.11,1973-05-29 01:49:38.9831073 +00:00,11/22/2002 6:57,11/22/2002 6:57
11/3/1991 6:37,6/24/1981,01:01:01.111,1956-05-04 17:11:00.3518416 +00:00,11/3/1991 6:37,11/3/1991 6:37
9/8/2006 2:45,5/23/1969,01:01:01.1111,1976-01-12 20:32:53.0817215 +00:00,9/8/2006 2:45,9/8/2006 2:45
4/29/1980 23:51,5/24/1991,01:01:01.11111,1992-04-01 08:27:39.8347984 +00:00,4/29/1980 23:51,4/29/1980 23:51
2/10/1995 15:20,2/21/1996,01:01:01.111111,1965-07-15 01:11:35.9054072 +00:00,2/10/1995 15:20,2/10/1995 15:20
,7/3/1954,01:01:01.1111111,1998-12-13 23:57:12.4987158 +00:00,,
10/15/1986 11:54,10/8/1978,01:05,1965-11-05 07:43:09.6690751 +00:00,10/15/1986 11:54,10/15/1986 11:54
2/5/1991 8:33,9/14/1995,01:01:05,1977-11-04 20:42:16.7747415 +00:00,2/5/1991 8:33,2/5/1991 8:33
5/1/1999 18:03,9/12/1986,01:01:01.1,1953-02-04 23:28:57.6146069 +00:00,5/1/1999 18:03,5/1/1999 18:03
10/11/1981 8:40,7/8/1996,01:01:01.11,1953-11-22 21:16:30.0229095 +00:00,10/11/1981 8:40,10/11/1981 8:40
6/24/1987 3:17,11/8/1958,01:01:01.111,2000-02-27 16:59:39.2106556 +00:00,6/24/1987 3:17,6/24/1987 3:17
6/23/1998 12:28,1/26/1991,01:05,1979-07-13 00:17:14.6507152 +00:00,6/23/1998 12:28,6/23/1998 12:28
3/11/1986 21:45,4/12/1967,01:01:05,2005-10-11 17:16:30.1783772 +00:00,3/11/1986 21:45,3/11/1986 21:45
4/17/1995 18:58,2/9/1984,01:01:01.1,1967-07-06 20:42:29.4881709 +00:00,4/17/1995 18:58,4/17/1995 18:58
9/18/1984 7:28,3/1/1967,01:01:01.11,1959-06-28 04:24:06.9525157 +00:00,9/18/1984 7:28,9/18/1984 7:28
2/20/1997 11:09,1/21/1992,01:01:01.111,1986-08-26 09:39:26.5624364 +00:00,2/20/1997 11:09,2/20/1997 11:09
12/3/2006 8:24,6/1/1985,01:01:01.1111,2006-07-20 18:58:26.3592468 +00:00,12/3/2006 8:24,12/3/2006 8:24
3/4/1985 17:19,10/20/2003,01:01:01.11111,1963-04-04 04:31:28.5011168 +00:00,3/4/1985 17:19,3/4/1985 17:19
1/14/2002 3:32,12/20/1966,01:01:01.111111,1972-04-29 23:10:17.0346455 +00:00,1/14/2002 3:32,1/14/2002 3:32
7/30/1997 23:30,7/27/1997,01:01:01.1111111,1972-03-01 02:49:49.8155051 +00:00,7/30/1997 23:30,7/30/1997 23:30
11/25/1989 21:40,11/20/1998,01:05,1978-12-31 05:11:09.3837983 +00:00,11/25/1989 21:40,11/25/1989 21:40
6/9/1981 14:42,2/20/2005,01:01:05,1966-07-26 21:24:18.0563397 +00:00,6/9/1981 14:42,6/9/1981 14:42
4/16/2002 3:38,6/13/1965,01:01:01.1,1965-04-25 14:45:05.1831925 +00:00,4/16/2002 3:38,4/16/2002 3:38
10/31/1984 21:11,5/4/1972,01:01:01.11,1998-12-10 00:03:06.8867352 +00:00,10/31/1984 21:11,10/31/1984 21:11
12/7/1999 19:32,6/13/1973,01:01:01.111,1957-07-10 01:55:10.8106377 +00:00,12/7/1999 19:32,12/7/1999 19:32
3/16/2003 10:28,9/19/1990,01:01:01.1111,1953-06-28 12:11:35.5983396 +00:00,3/16/2003 10:28,3/16/2003 10:28
4/20/1987 12:25,2/2/1959,01:01:01.11111,,4/20/1987 12:25,4/20/1987 12:25
8/27/2001 20:11,7/11/1957,01:01:01.111111,2000-06-03 19:50:30.4498066 +00:00,8/27/2001 20:11,8/27/2001 20:11
12/20/2006 15:16,11/14/1989,01:01:01.1111111,1964-05-08 14:54:21.1435246 +00:00,12/20/2006 15:16,12/20/2006 15:16
11/18/1998 20:04,2/4/1994,01:05,1991-01-16 15:10:16.0619424 +00:00,11/18/1998 20:04,11/18/1998 20:04
11/29/2000 20:29,12/21/1991,01:01:05,1991-12-01 02:43:58.4026454 +00:00,11/29/2000 20:29,11/29/2000 20:29
9/28/1993 12:46,9/26/1960,01:01:01.1,1999-05-08 03:59:07.5031950 +00:00,9/28/1993 12:46,9/28/1993 12:46
8/12/2000 8:56,3/20/1973,01:01:01.11,1960-07-30 08:15:49.9399159 +00:00,8/12/2000 8:56,8/12/2000 8:56
1/30/1999 12:16,4/2/1954,01:01:01.111,1980-12-14 13:10:51.1886311 +00:00,1/30/1999 12:16,1/30/1999 12:16
9/16/1999 8:32,1/17/1960,01:01:01.1111,1994-10-17 16:03:59.9264932 +00:00,9/16/1999 8:32,9/16/1999 8:32
1/1/1983 19:03,7/29/1996,01:01:01.11111,1967-08-06 23:06:15.8546620 +00:00,1/1/1983 19:03,1/1/1983 19:03
9/19/1996 10:48,6/3/1990,01:01:01.111111,1990-03-02 15:47:07.8798398 +00:00,9/19/1996 10:48,9/19/1996 10:48
5/2/2004 20:20,11/22/2000,01:01:01.1111111,1982-05-18 09:09:28.6046158 +00:00,5/2/2004 20:20,5/2/2004 20:20
7/8/1983 4:18,6/2/1996,01:05,1977-10-31 13:55:58.9508514 +00:00,7/8/1983 4:18,7/8/1983 4:18
8/31/2007 5:56,1/6/1953,01:01:05,2004-06-09 18:02:36.8583224 +00:00,8/31/2007 5:56,8/31/2007 5:56
4/19/1986 3:04,1/17/1988,01:01:01.1,1969-04-28 06:22:11.7134070 +00:00,4/19/1986 3:04,4/19/1986 3:04
6/5/2006 11:44,12/25/1956,01:01:01.11,1958-10-02 04:33:48.2935993 +00:00,6/5/2006 11:44,6/5/2006 11:44
2/11/2003 11:54,,01:01:01.111,1999-12-24 17:37:49.7845128 +00:00,2/11/2003 11:54,2/11/2003 11:54
11/10/1995 16:03,6/17/1973,01:01:01.1111,1983-09-10 19:23:15.5660162 +00:00,11/10/1995 16:03,11/10/1995 16:03
3/22/1981 14:14,11/11/2002,01:01:01.11111,2004-02-28 04:51:51.2416184 +00:00,3/22/1981 14:14,3/22/1981 14:14
10/23/1997 6:43,,01:01:01.111111,1962-01-21 13:23:12.2773496 +00:00,10/23/1997 6:43,10/23/1997 6:43
8/14/1982 0:16,8/28/2000,01:01:01.1111111,1972-11-06 09:38:29.5523251 +00:00,8/14/1982 0:16,8/14/1982 0:16
10/4/1994 10:05,3/16/2005,01:05,1971-06-07 08:59:47.7970235 +00:00,10/4/1994 10:05,10/4/1994 10:05
2/18/1986 9:53,9/15/1956,01:01:05,1974-05-05 15:08:22.6224852 +00:00,2/18/1986 9:53,2/18/1986 9:53
9/14/2005 15:54,12/31/2007,01:01:01.1,1953-11-23 11:35:42.7398890 +00:00,9/14/2005 15:54,9/14/2005 15:54
9/16/1987 12:18,5/15/1960,01:01:01.11,1995-09-02 20:41:12.8531410 +00:00,9/16/1987 12:18,9/16/1987 12:18
5/7/2006 6:06,12/25/2004,01:01:01.111,1961-02-09 10:59:35.7769888 +00:00,5/7/2006 6:06,5/7/2006 6:06
3/10/1990 18:37,11/5/1983,01:01:01.1111,1961-09-30 08:41:22.6175418 +00:00,3/10/1990 18:37,3/10/1990 18:37
11/6/1989 6:27,7/15/1985,01:01:01.11111,1980-06-21 14:09:59.4003266 +00:00,11/6/1989 6:27,11/6/1989 6:27
7/12/2005 11:32,3/30/1961,01:01:01.111111,2003-07-29 13:08:12.3030716 +00:00,7/12/2005 11:32,7/12/2005 11:32
10/20/1989 1:56,10/30/2001,01:01:01.1111111,1978-10-31 11:23:34.1095621 +00:00,10/20/1989 1:56,10/20/1989 1:56
8/8/1980 3:19,8/15/1968,01:05,1959-11-04 04:25:20.9267675 +00:00,8/8/1980 3:19,8/8/1980 3:19
1/2/1987 9:25,12/20/1980,01:01:05,1999-01-09 02:25:55.1686492 +00:00,1/2/1987 9:25,1/2/1987 9:25
10/2/1986 7:13,1/12/1969,01:01:01.1,1985-02-01 20:29:46.1949862 +00:00,10/2/1986 7:13,10/2/1986 7:13
2/13/1985 13:23,1/19/2005,01:01:01.11,1987-09-24 06:32:29.0241608 +00:00,2/13/1985 13:23,2/13/1985 13:23
10/24/1987 2:55,12/11/1970,01:01:01.111,1965-01-17 13:00:00.3070676 +00:00,10/24/1987 2:55,10/24/1987 2:55
2/16/1993 15:44,6/4/1958,01:01:01.1111,2006-07-11 04:06:42.0489092 +00:00,2/16/1993 15:44,2/16/1993 15:44
2/15/1992 17:17,5/31/2003,01:01:01.11111,1954-06-30 16:48:48.5255505 +00:00,2/15/1992 17:17,2/15/1992 17:17
6/12/1980 21:58,3/31/1974,01:01:01.111111,1994-10-19 05:32:00.7127992 +00:00,6/12/1980 21:58,6/12/1980 21:58
11/10/1988 12:12,11/1/1958,01:01:01.1111111,1969-03-06 20:44:59.2119615 +00:00,11/10/1988 12:12,11/10/1988 12:12
9/24/2001 14:31,8/8/2000,01:05,1962-07-17 17:17:22.5197146 +00:00,9/24/2001 14:31,9/24/2001 14:31
11/10/2005 3:32,7/20/1957,01:01:05,1992-07-31 08:43:49.2707396 +00:00,11/10/2005 3:32,11/10/2005 3:32
2/9/1995 9:29,2/12/2006,01:01:01.1,2006-07-28 11:06:23.4620840 +00:00,2/9/1995 9:29,2/9/1995 9:29
8/1/2003 10:26,11/8/1970,01:01:01.11,1963-12-27 01:12:30.2518838 +00:00,8/1/2003 10:26,8/1/2003 10:26
9/17/1981 12:24,1/10/1966,01:01:01.111,2007-11-29 21:36:13.6335088 +00:00,9/17/1981 12:24,9/17/1981 12:24
6/3/1980 0:21,1/24/1977,01:01:01.1111,1977-04-26 12:36:59.0726760 +00:00,6/3/1980 0:21,6/3/1980 0:21
8/2/1982 12:03,8/2/1978,01:01:01.11111,1957-04-11 00:29:57.9578205 +00:00,8/2/1982 12:03,8/2/1982 12:03
8/28/1981 13:01,8/20/1954,01:01:01.111111,1981-09-20 05:02:27.4083954 +00:00,8/28/1981 13:01,8/28/1981 13:01
5/15/2002 21:37,7/10/1992,01:01:01.1111111,1966-10-24 10:28:51.6427942 +00:00,5/15/2002 21:37,5/15/2002 21:37
4/13/1991 20:26,5/19/1960,01:05,1956-01-03 16:48:05.3212384 +00:00,4/13/1991 20:26,4/13/1991 20:26
6/22/1991 9:56,12/14/1966,01:01:05,1966-05-31 22:16:01.5219057 +00:00,6/22/1991 9:56,6/22/1991 9:56
4/28/1986 2:49,7/11/1962,01:01:01.1,1987-01-06 11:33:19.5992856 +00:00,4/28/1986 2:49,4/28/1986 2:49
6/6/1986 11:35,11/26/1994,01:01:01.11,1990-11-15 02:01:02.4903234 +00:00,6/6/1986 11:35,6/6/1986 11:35
8/12/1983 6:57,9/6/1984,01:01:01.111,1969-02-25 09:53:13.9415740 +00:00,8/12/1983 6:57,8/12/1983 6:57
2/14/1982 12:48,8/2/1970,01:01:01.1111,1989-11-19 10:39:54.6093856 +00:00,2/14/1982 12:48,2/14/1982 12:48
8/2/2000 10:12,9/6/1979,01:01:01.11111,1992-09-01 16:16:41.2583126 +00:00,8/2/2000 10:12,8/2/2000 10:12
7/16/2000 2:20,3/30/1976,01:01:01.111111,1990-01-21 03:11:47.8013160 +00:00,7/16/2000 2:20,7/16/2000 2:20
7/10/1995 10:17,1/5/1987,01:01:01.1111111,1979-01-31 04:42:07.8273215 +00:00,7/10/1995 10:17,7/10/1995 10:17
4/6/1981 23:21,2/3/1959,01:06,1963-06-17 03:18:38.4036355 +00:00,4/6/1981 23:21,4/6/1981 23:21
3/5/1991 7:46,2/25/2005,01:01:06,2003-05-15 18:29:03.2088014 +00:00,3/5/1991 7:46,3/5/1991 7:46
7/25/2002 14:24,11/19/1992,01:01:01.1,1983-10-22 15:44:22.6256566 +00:00,7/25/2002 14:24,7/25/2002 14:24
7/21/1983 18:09,4/3/1963,01:01:01.11,1990-08-08 19:17:44.8856532 +00:00,7/21/1983 18:09,7/21/1983 18:09
10/7/1990 2:28,6/8/1959,01:01:01.111,1988-02-07 18:05:50.5395896 +00:00,10/7/1990 2:28,10/7/1990 2:28
7/20/2001 0:45,6/29/2007,01:01:01.1111,1985-05-18 00:02:38.8855596 +00:00,7/20/2001 0:45,7/20/2001 0:45
11/27/1989 6:35,5/21/1979,01:01:01.11111,1968-12-18 04:40:25.8169312 +00:00,11/27/1989 6:35,11/27/1989 6:35
5/26/1982 15:44,8/18/1993,01:01:01.111111,1960-10-03 18:40:54.9278945 +00:00,5/26/1982 15:44,5/26/1982 15:44
9/18/1989 1:23,1/27/1987,01:01:01.1111111,1999-02-21 13:21:12.7111906 +00:00,9/18/1989 1:23,9/18/1989 1:23
8/1/1997 13:07,7/18/1980,01:06,2005-04-14 12:39:42.4096296 +00:00,8/1/1997 13:07,8/1/1997 13:07
5/23/2006 14:55,5/14/1993,01:01:06,1998-02-06 07:23:29.9266906 +00:00,5/23/2006 14:55,5/23/2006 14:55
11/8/1999 3:01,12/13/1982,01:01:01.1,1992-05-24 05:02:36.5512548 +00:00,11/8/1999 3:01,11/8/1999 3:01
3/1/2001 11:20,12/30/1990,01:01:01.11,1970-10-18 02:15:29.6644979 +00:00,3/1/2001 11:20,3/1/2001 11:20
4/20/1994 18:26,8/9/1957,01:01:01.111,1957-04-04 11:44:59.7680488 +00:00,4/20/1994 18:26,4/20/1994 18:26
8/31/2002 13:55,10/20/1966,01:01:01.1111,1958-03-08 12:05:49.0717137 +00:00,8/31/2002 13:55,8/31/2002 13:55
12/31/1986 3:51,2/24/2006,01:01:01.11111,1967-07-07 22:38:16.3540546 +00:00,12/31/1986 3:51,12/31/1986 3:51
6/27/1987 23:43,11/9/1980,01:01:01.111111,1994-08-14 11:34:28.7219038 +00:00,6/27/1987 23:43,6/27/1987 23:43
12/13/1999 3:12,4/25/1998,01:01:01.1111111,1977-06-22 04:39:23.0066100 +00:00,12/13/1999 3:12,12/13/1999 3:12
7/4/1995 14:48,7/17/2002,01:06,1974-04-10 22:32:06.0902410 +00:00,7/4/1995 14:48,7/4/1995 14:48
3/4/1999 23:39,5/10/1987,01:01:06,1960-06-12 07:47:17.5451397 +00:00,3/4/1999 23:39,3/4/1999 23:39
6/2/1984 21:29,9/5/1998,01:01:01.1,1974-06-05 17:32:08.9889764 +00:00,6/2/1984 21:29,6/2/1984 21:29
4/13/2005 15:33,12/7/1983,01:01:01.11,1984-07-28 22:58:43.6672130 +00:00,4/13/2005 15:33,4/13/2005 15:33
2/14/1985 0:15,10/13/1989,01:01:01.111,1991-05-25 20:11:14.8953204 +00:00,2/14/1985 0:15,2/14/1985 0:15
9/8/2004 17:04,5/8/2003,01:01:01.1111,1987-05-22 05:57:08.3685934 +00:00,9/8/2004 17:04,9/8/2004 17:04
10/25/1995 21:00,4/27/1999,01:01:01.11111,2002-12-06 22:12:30.9747476 +00:00,10/25/1995 21:00,10/25/1995 21:00
7/25/2006 10:02,2/27/1978,01:01:01.111111,1977-06-19 21:21:54.0790880 +00:00,7/25/2006 10:02,7/25/2006 10:02
1/21/1994 1:35,4/16/2002,01:01:01.1111111,1990-02-28 14:52:10.7811658 +00:00,1/21/1994 1:35,1/21/1994 1:35
6/24/1983 23:07,4/22/1992,01:06,1999-10-24 23:50:14.5102766 +00:00,6/24/1983 23:07,6/24/1983 23:07
3/3/2002 15:45,9/19/1981,01:01:06,1976-12-19 02:24:18.4364439 +00:00,3/3/2002 15:45,3/3/2002 15:45
5/24/1983 2:28,4/15/2004,01:01:01.1,1982-11-14 16:32:41.2270752 +00:00,5/24/1983 2:28,5/24/1983 2:28
8/17/1984 18:25,6/12/2006,01:01:01.11,2003-03-15 09:49:51.5856004 +00:00,8/17/1984 18:25,8/17/1984 18:25
7/13/1992 3:12,5/17/1978,01:01:01.111,2003-01-21 14:15:47.7658482 +00:00,7/13/1992 3:12,7/13/1992 3:12
4/9/1995 0:35,9/13/2002,01:01:01.1111,1982-12-27 09:48:12.5057516 +00:00,4/9/1995 0:35,4/9/1995 0:35
8/9/2005 5:27,5/31/1979,01:01:01.11111,1980-06-10 23:24:34.2215877 +00:00,8/9/2005 5:27,8/9/2005 5:27
11/10/1990 17:56,4/28/1997,01:01:01.111111,1999-01-13 13:30:10.1219150 +00:00,11/10/1990 17:56,11/10/1990 17:56
4/9/1997 14:12,2/2/1977,01:01:01.1111111,1999-06-05 11:02:57.5039978 +00:00,4/9/1997 14:12,4/9/1997 14:12
4/17/1994 21:49,12/12/1973,01:06,1993-05-15 05:00:36.5863048 +00:00,4/17/1994 21:49,4/17/1994 21:49
3/6/1998 20:21,5/8/1990,01:01:06,1979-12-08 21:59:37.6340614 +00:00,3/6/1998 20:21,3/6/1998 20:21
2/4/1995 1:04,2/11/2006,01:01:01.1,1957-06-24 14:37:58.7311501 +00:00,2/4/1995 1:04,2/4/1995 1:04
7/22/2001 8:45,8/16/2006,01:01:01.11,1974-03-13 11:03:44.5765246 +00:00,7/22/2001 8:45,7/22/2001 8:45
9/4/1993 3:51,6/20/1999,01:01:01.111,2003-01-07 20:32:04.4349526 +00:00,9/4/1993 3:51,9/4/1993 3:51
4/23/2007 20:41,5/24/1980,01:01:01.1111,2000-02-27 02:55:18.7056142 +00:00,4/23/2007 20:41,4/23/2007 20:41
9/14/1998 22:59,12/29/1997,01:01:01.11111,1986-03-04 23:15:46.3614854 +00:00,9/14/1998 22:59,9/14/1998 22:59
12/30/1992 22:57,1/15/2006,01:01:01.111111,1959-12-27 11:50:15.5481909 +00:00,12/30/1992 22:57,12/30/1992 22:57
4/6/1983 22:06,4/7/1969,01:01:01.1111111,1991-08-13 21:38:57.4817048 +00:00,4/6/1983 22:06,4/6/1983 22:06
7/8/1982 18:36,7/30/1962,01:06,1982-06-01 05:26:15.0915396 +00:00,7/8/1982 18:36,7/8/1982 18:36
2/11/1998 9:06,5/20/1977,01:01:06,1993-03-17 14:32:35.6567406 +00:00,2/11/1998 9:06,2/11/1998 9:06
3/2/2005 15:31,5/8/1962,01:01:01.1,1962-02-27 10:31:01.7538569 +00:00,3/2/2005 15:31,3/2/2005 15:31
8/27/1991 12:55,9/22/2003,01:01:01.11,1981-10-31 23:27:30.5275718 +00:00,8/27/1991 12:55,8/27/1991 12:55
6/6/2007 7:45,10/2/1996,01:01:01.111,1976-05-11 03:22:46.1362690 +00:00,6/6/2007 7:45,6/6/2007 7:45
2/14/2004 7:14,10/28/1956,01:01:01.1111,1982-07-13 22:18:45.2196700 +00:00,2/14/2004 7:14,2/14/2004 7:14
3/4/1990 9:37,4/9/1980,01:01:01.11111,1965-05-31 06:00:31.6027757 +00:00,3/4/1990 9:37,3/4/1990 9:37
1/29/1985 19:24,2/20/1985,01:01:01.111111,1971-05-25 17:44:35.1680716 +00:00,1/29/1985 19:24,1/29/1985 19:24
5/14/1981 2:41,11/21/1996,01:01:01.1111111,1982-08-11 19:24:30.2561764 +00:00,5/14/1981 2:41,5/14/1981 2:41
2/6/1991 12:47,5/1/1996,01:06,1957-08-28 11:09:58.8383450 +00:00,2/6/1991 12:47,2/6/1991 12:47
12/24/1983 7:48,2/27/1983,01:01:06,1986-11-18 04:19:54.7364224 +00:00,12/24/1983 7:48,12/24/1983 7:48
1/19/1986 7:31,5/16/1968,01:01:01.1,1964-12-21 22:17:48.3134810 +00:00,1/19/1986 7:31,1/19/1986 7:31
11/14/2005 21:20,7/14/1997,01:01:01.11,2004-06-01 09:47:14.2570634 +00:00,11/14/2005 21:20,11/14/2005 21:20
9/25/1995 21:10,12/7/1971,01:01:01.111,1995-09-01 21:05:13.9109056 +00:00,9/25/1995 21:10,9/25/1995 21:10
3/13/1992 16:26,4/11/1989,01:01:01.1111,1963-08-21 20:43:56.4605014 +00:00,3/13/1992 16:26,3/13/1992 16:26
6/29/1987 23:09,3/15/1958,01:01:01.11111,2003-03-19 09:10:28.1043936 +00:00,6/29/1987 23:09,6/29/1987 23:09
6/5/1986 7:28,1/29/1995,01:01:01.111111,1977-02-23 04:50:11.3066546 +00:00,6/5/1986 7:28,6/5/1986 7:28
3/23/1988 23:59,11/30/1964,01:01:01.1111111,1991-10-15 16:16:36.4914506 +00:00,3/23/1988 23:59,3/23/1988 23:59
4/27/1986 22:54,10/13/1990,01:06,1969-04-09 20:48:31.4841154 +00:00,4/27/1986 22:54,4/27/1986 22:54
12/14/1992 18:42,2/5/1982,01:01:06,1955-02-01 02:49:50.8240291 +00:00,12/14/1992 18:42,12/14/1992 18:42
11/10/1993 11:43,12/30/1967,01:01:01.1,2003-01-15 17:07:42.1608426 +00:00,11/10/1993 11:43,11/10/1993 11:43
8/1/1984 2:26,3/31/1988,01:01:01.11,1962-05-29 19:14:24.0455032 +00:00,8/1/1984 2:26,8/1/1984 2:26
7/23/2003 5:54,8/2/1964,01:01:01.111,1998-05-08 02:50:55.4429102 +00:00,7/23/2003 5:54,7/23/2003 5:54
6/11/1983 0:30,4/12/1968,01:06,1966-03-21 22:14:49.6461338 +00:00,6/11/1983 0:30,6/11/1983 0:30
5/23/1985 23:42,9/16/1997,01:01:06,1966-10-03 01:02:51.5677159 +00:00,5/23/1985 23:42,5/23/1985 23:42
9/13/2000 6:03,3/15/1985,01:01:01.1,1982-02-21 17:37:39.7677496 +00:00,9/13/2000 6:03,9/13/2000 6:03
4/22/1997 3:23,7/4/1998,01:01:01.11,1967-09-07 13:34:51.0878424 +00:00,4/22/1997 3:23,4/22/1997 3:23
11/8/1984 2:07,3/13/2000,01:01:01.111,1972-12-29 14:01:24.2754599 +00:00,11/8/1984 2:07,11/8/1984 2:07
12/12/2001 6:03,12/2/2003,01:01:01.1111,1953-01-29 11:28:21.5137164 +00:00,12/12/2001 6:03,12/12/2001 6:03
6/30/1985 19:48,11/20/1995,01:01:01.11111,1965-06-04 11:15:13.1101871 +00:00,6/30/1985 19:48,6/30/1985 19:48
2/9/1985 0:49,,01:01:01.111111,1982-04-08 14:36:50.2833620 +00:00,2/9/1985 0:49,2/9/1985 0:49
7/30/1986 16:34,4/15/1971,01:01:01.1111111,2006-05-25 23:42:57.3057276 +00:00,7/30/1986 16:34,7/30/1986 16:34
2/14/2000 1:18,12/9/1993,01:06,1984-05-30 08:20:59.3471294 +00:00,2/14/2000 1:18,2/14/2000 1:18
6/4/2001 18:58,9/29/1991,01:01:06,2003-10-08 08:18:10.8868884 +00:00,6/4/2001 18:58,6/4/2001 18:58
4/19/1993 2:24,1/31/1987,01:01:01.1,1973-07-08 16:46:15.8832080 +00:00,4/19/1993 2:24,4/19/1993 2:24
6/13/1988 0:56,9/29/1989,01:01:01.11,1992-04-03 06:49:18.4223474 +00:00,6/13/1988 0:56,6/13/1988 0:56
11/19/1996 10:05,10/11/1953,01:01:01.111,1981-01-02 04:21:09.0273090 +00:00,11/19/1996 10:05,11/19/1996 10:05
10/28/1999 10:13,12/10/1992,01:01:01.1111,1970-12-25 00:22:43.9827049 +00:00,10/28/1999 10:13,10/28/1999 10:13
9/27/2002 8:01,7/31/1996,01:01:01.11111,1953-08-10 23:01:32.3001749 +00:00,9/27/2002 8:01,9/27/2002 8:01
4/8/1987 19:14,12/17/1992,01:01:01.111111,1953-05-04 18:13:56.0074050 +00:00,4/8/1987 19:14,4/8/1987 19:14
6/15/2002 8:48,6/18/2000,01:01:01.1111111,1990-10-16 03:49:19.9828248 +00:00,6/15/2002 8:48,6/15/2002 8:48
6/14/1987 7:48,3/6/1979,01:06,1984-08-29 20:31:12.5977766 +00:00,6/14/1987 7:48,6/14/1987 7:48
11/25/1993 21:54,3/27/2001,01:01:06,1953-05-18 14:23:42.2495752 +00:00,11/25/1993 21:54,11/25/1993 21:54
7/3/1994 16:39,10/24/1958,01:01:01.1,1975-10-15 12:14:35.3832426 +00:00,7/3/1994 16:39,7/3/1994 16:39
11/18/1986 10:07,1/30/1991,01:01:01.11,1965-02-26 09:10:15.3854926 +00:00,11/18/1986 10:07,11/18/1986 10:07
3/22/1991 6:41,3/2/1967,01:01:01.111,1987-06-15 12:45:09.1905166 +00:00,3/22/1991 6:41,3/22/1991 6:41
6/2/1996 0:29,9/20/1961,01:01:01.1111,1996-12-12 19:13:22.3292418 +00:00,6/2/1996 0:29,6/2/1996 0:29
6/11/1982 23:11,5/31/1984,01:01:01.11111,1992-04-07 00:54:23.7231558 +00:00,6/11/1982 23:11,6/11/1982 23:11
11/23/1982 8:37,6/2/1971,01:01:01.111111,2001-11-02 17:54:02.2706486 +00:00,11/23/1982 8:37,11/23/1982 8:37
1/23/1994 9:36,11/3/1969,01:01:01.1111111,1978-12-25 01:53:16.4721309 +00:00,1/23/1994 9:36,1/23/1994 9:36
4/1/1987 20:22,6/3/2001,01:06,1978-11-15 15:41:53.1282980 +00:00,4/1/1987 20:22,4/1/1987 20:22
1/30/1999 20:41,5/23/1957,01:01:06,1961-05-15 10:38:42.2141638 +00:00,1/30/1999 20:41,1/30/1999 20:41
5/20/1992 0:04,6/24/1968,01:01:01.1,1969-11-26 02:27:14.8773700 +00:00,5/20/1992 0:04,5/20/1992 0:04
1/17/1980 4:15,3/18/1960,01:01:01.11,1957-11-26 09:00:24.7241618 +00:00,1/17/1980 4:15,1/17/1980 4:15
5/26/1997 10:24,12/11/1976,01:01:01.111,1996-07-28 04:31:15.3208624 +00:00,5/26/1997 10:24,5/26/1997 10:24
12/6/2005 16:11,4/10/1954,01:01:01.1111,1973-01-03 10:11:51.0460363 +00:00,12/6/2005 16:11,12/6/2005 16:11
7/22/2002 3:13,4/30/1982,01:01:01.11111,2002-11-09 11:41:40.2138304 +00:00,7/22/2002 3:13,7/22/2002 3:13
9/22/2001 15:01,10/18/1965,01:01:01.111111,2003-12-08 12:16:12.1077230 +00:00,9/22/2001 15:01,9/22/2001 15:01
4/5/1986 13:12,1/25/2002,01:01:01.1111111,1968-01-30 22:24:38.9598557 +00:00,4/5/1986 13:12,4/5/1986 13:12
9/23/1986 1:42,1/6/1959,01:06,2002-03-19 09:45:06.3685194 +00:00,9/23/1986 1:42,9/23/1986 1:42
